                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                           12115          7.0000000000000000E+001          6.5000000000000000E+001          1.1000000000000001E+000                       "gfortran"                          "9.2.0"          "x86_64-linux-20190830"                       "20211029" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10 
                     period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                lg_mtransfer_rate                            J_orb 
         1.2266696242161654E+000          2.3953914259185758E+001          4.9253792914268507E+002          4.9581434350119514E+002          9.0903812921898748E+000          9.0628845171155046E+000         -1.1527714863338499E-001         -9.0322581559275458E-002         -9.8999999999999986E+001          1.0051077235835458E+055 
         1.2393852587930638E+000          2.4078412712168024E+001          4.9025835401094810E+002          4.9303796496504100E+002          9.1355916487174778E+000          9.1120224233890017E+000         -1.3853335479489215E-001         -1.0626795837627964E-001         -9.8999999999999986E+001          1.0000796351407431E+055 
         1.2539665887882478E+000          2.4224052620439004E+001          4.8772179646233855E+002          4.9001896638938376E+002          9.1888460510261556E+000          9.1691384502297009E+000         -1.6932490221588900E-001         -1.2488211446645420E-001         -9.8999999999999986E+001          9.9515671068746798E+054 
         1.2713832868537962E+000          2.4404254544067733E+001          4.8482480457060410E+002          4.8669561634399838E+002          9.2554102924021571E+000          9.2391375390127060E+000         -2.1704243219334562E-001         -1.4676948340204118E-001         -9.8999999999999986E+001          9.9086477322305704E+054 
         1.2849720279849468E+000          2.4553594429658741E+001          4.8272334761273584E+002          4.8440539337961138E+002          9.3112552577778249E+000          9.2964680610715824E+000         -2.7043069025067862E-001         -1.6211571723096549E-001         -9.8999999999999986E+001          9.8948865114395393E+054 
         1.2932898495062419E+000          2.4649432214028575E+001          4.8151567656158267E+002          4.8314358129006507E+002          9.3473784464525984E+000          9.3329745762158893E+000         -3.1849521752478077E-001         -1.7008142586672342E-001         -9.8999999999999986E+001          9.8960873217661072E+054 
         1.2980065132720739E+000          2.4705175694725806E+001          4.8085855507322242E+002          4.8246895033402882E+002          9.3684493008245333E+000          9.3541483900950038E+000         -3.5981980506895023E-001         -1.7385768168564295E-001         -9.8999999999999986E+001          9.8997828309251040E+054 
         1.3004694428951507E+000          2.4734637000516663E+001          4.8052336310539482E+002          4.8212632551871172E+002          9.3795932902402033E+000          9.3653313757390304E+000         -3.9289733163883406E-001         -1.7560851550774392E-001         -9.8999999999999986E+001          9.9024762162326323E+054 
         1.3017392622251118E+000          2.4749878083232868E+001          4.8035216179907604E+002          4.8195107278040223E+002          9.3853573680317997E+000          9.3711176094875537E+000         -4.1818588268930923E-001         -1.7648935558289314E-001         -9.8999999999999986E+001          9.9039826648880124E+054 
         1.3024267923005692E+000          2.4758126091896248E+001          4.8025974580052525E+002          4.8185602704963907E+002          9.3884747497281911E+000          9.3742509028369021E+000         -4.3731458614499480E-001         -1.7689987121232906E-001         -9.8999999999999986E+001          9.9047941640944730E+054 
         1.3028360825261480E+000          2.4763026153091843E+001          4.8020475780366638E+002          4.8179912274752610E+002          9.3903251762880036E+000          9.3761139403713756E+000         -4.5170436441478728E-001         -1.7709848702025352E-001         -9.8999999999999986E+001          9.9052585770397273E+054 
         1.3031071055163090E+000          2.4766263421083121E+001          4.8016832992466084E+002          4.8176120752830991E+002          9.3915466903283242E+000          9.3773457581702271E+000         -4.6286199494750657E-001         -1.7729425857070444E-001         -9.8999999999999986E+001          9.9055517790877723E+054 
         1.3034265937183307E+000          2.4770069098292151E+001          4.8012534298403921E+002          4.8171618948181691E+002          9.3929814223182309E+000          9.3787951207785589E+000         -4.7816175412778023E-001         -1.7749008101292776E-001         -9.8999999999999986E+001          9.9058770224818189E+054 
         1.3041544835957830E+000          2.4778674359227779E+001          4.8002714722393773E+002          4.8161151369637685E+002          9.3962171782821997E+000          9.3820807721821531E+000         -5.1720117908928964E-001         -1.7831636995508832E-001         -9.8999999999999986E+001          9.9064900679387672E+054 
         1.3050471092857758E+000          2.4788992423862076E+001          4.7990539413687861E+002          4.8147568665703574E+002          9.4000688983653244E+000          9.3860484766809567E+000         -5.6786893458527410E-001         -1.7925416493181215E-001         -9.8999999999999986E+001          9.9067775333806981E+054 
         1.3057984914018639E+000          2.4797356732516466E+001          4.7980166161126817E+002          4.8135042442291291E+002          9.4031461508532495E+000          9.3893099967409519E+000         -6.1278946844518600E-001         -1.8013338434919338E-001         -9.8999999999999986E+001          9.9063825819645610E+054 
         1.3061462514512332E+000          2.4801103714822492E+001          4.7975342923946857E+002          4.8128794642858179E+002          9.4045041373251177E+000          9.3907915983013215E+000         -6.3333994812590400E-001         -1.8040774846167240E-001         -9.8999999999999986E+001          9.9059532212191890E+054 
         1.3062940325216339E+000          2.4802671883794218E+001          4.7973295470979014E+002          4.8126045791298037E+002          9.4050677750767182E+000          9.3914163691615986E+000         -6.4188242325098166E-001         -1.8046992765443007E-001         -9.8999999999999986E+001          9.9057229379818257E+054 
         1.3063980401043782E+000          2.4803767580412583E+001          4.7971854857360603E+002          4.8124080551208795E+002          9.4054600501596219E+000          9.3918544473575700E+000         -6.4778576681292566E-001         -1.8058038383504235E-001         -9.8999999999999986E+001          9.9055450676459643E+054 
         1.3064836963254145E+000          2.4804665219383182E+001          4.7970669185962839E+002          4.8122443388960295E+002          9.4057804474902706E+000          9.3922143085892724E+000         -6.5255370049835471E-001         -1.8059775721783178E-001         -9.8999999999999986E+001          9.9053892137501937E+054 
         1.3065596152582837E+000          2.4805457483984299E+001          4.7969621256846199E+002          4.8120976782756804E+002          9.4060623301941177E+000          9.3925328281038549E+000         -6.5661069962792140E-001         -1.8066386779176552E-001         -9.8999999999999986E+001          9.9052444848891685E+054 
         1.3066298991362884E+000          2.4806188168588321E+001          4.7968653814481064E+002          4.8119605843743255E+002          9.4063215263833850E+000          9.3928273666052764E+000         -6.6029932161162508E-001         -1.8078144791451142E-001         -9.8999999999999986E+001          9.9051050103945969E+054 
         1.3066967535377760E+000          2.4806880935130099E+001          4.7967734720266355E+002          4.8118292118996044E+002          9.4065667314448209E+000          9.3931071605655205E+000         -6.6368053263437798E-001         -1.8086521623684659E-001         -9.8999999999999986E+001          9.9049678653967225E+054 
         1.3067616610104769E+000          2.4807551589176938E+001          4.7966843529074214E+002          4.8117008228360868E+002          9.4068036321728048E+000          9.3933785011587609E+000         -6.6676926721078023E-001         -1.8093091241675929E-001         -9.8999999999999986E+001          9.9048308878782872E+054 
         1.3068384366665371E+000          2.4808342416778640E+001          4.7965792755112500E+002          4.8115476986445918E+002          9.4070822037161523E+000          9.3936992416588758E+000         -6.7034998653665179E-001         -1.8105515708019349E-001         -9.8999999999999986E+001          9.9046640206219936E+054 
         1.3069224880488608E+000          2.4809205350501820E+001          4.7964649439085565E+002          4.8113782958240193E+002          9.4073849912726590E+000          9.3940504097548931E+000         -6.7398164686090090E-001         -1.8118743786103778E-001         -9.8999999999999986E+001          9.9044757464788493E+054 
         1.3070028008980836E+000          2.4810027796540741E+001          4.7963558195142741E+002          4.8112155249480395E+002          9.4076730522001917E+000          9.3943856215689614E+000         -6.7727267540074065E-001         -1.8132610218719986E-001         -9.8999999999999986E+001          9.9042917095633256E+054 
         1.3070813427675636E+000          2.4810830107013039E+001          4.7962492636134283E+002          4.8110554390946908E+002          9.4079535235629095E+000          9.3947131634464078E+000         -6.8036183001188955E-001         -1.8141020727802495E-001         -9.8999999999999986E+001          9.9041078013913175E+054 
         1.3071745438948794E+000          2.4811779747673693E+001          4.7961229222348169E+002          4.8108644784636175E+002          9.4082849327490088E+000          9.3951014182219605E+000         -6.8397189304856698E-001         -1.8152590016176834E-001         -9.8999999999999986E+001          9.9038848271580099E+054 
         1.3072765809810021E+000          2.4812817108691718E+001          4.7959851785254904E+002          4.8106539955607491E+002          9.4086459892939871E+000          9.3955265021887406E+000         -6.8754339021230038E-001         -1.8172386717504335E-001         -9.8999999999999986E+001          9.9036362036661635E+054 
         1.3073744164467707E+000          2.4813809259707696E+001          4.7958537670166533E+002          4.8104506049749898E+002          9.4089902288332343E+000          9.3959341413772322E+000         -6.9086097678825908E-001         -1.8190061520433315E-001         -9.8999999999999986E+001          9.9033929411095978E+054 
         1.3074974037427942E+000          2.4815052952572302E+001          4.7956894230458118E+002          4.8101927821706369E+002          9.4094202847393760E+000          9.3964465888377156E+000         -6.9439692572737732E-001         -1.8216323403754225E-001         -9.8999999999999986E+001          9.9030802496432123E+054 
         1.3076537026568544E+000          2.4816629600313416E+001          4.7954817249869444E+002          4.8098625711831903E+002          9.4099636701762677E+000          9.3970980281704293E+000         -6.9769127704037504E-001         -1.8236106345565753E-001         -9.8999999999999986E+001          9.9026752971902725E+054 
         1.3079187186249006E+000          2.4819294338534103E+001          4.7951313400029301E+002          4.8092978663049064E+002          9.4108787886318268E+000          9.3982023168787716E+000         -7.0117815218469381E-001         -1.8278423384869388E-001         -9.8999999999999986E+001          9.9019721185426880E+054 
         1.3083118146577331E+000          2.4823241554886977E+001          4.7946082176654170E+002          4.8084622493259201E+002          9.4122364904467464E+000          9.3998359191659304E+000         -7.0393365379403650E-001         -1.8349989821667267E-001         -9.8999999999999986E+001          9.9009196466736384E+054 
         1.3088773504155307E+000          2.4828911785858821E+001          4.7938424712305522E+002          4.8072713568070435E+002          9.4141973448140508E+000          9.4021721210961466E+000         -7.0689402437928317E-001         -1.8425727140668219E-001         -9.8999999999999986E+001          9.8993911113376556E+054 
         1.3095416750068933E+000          2.4835566926047989E+001          4.7929252180651508E+002          4.8058901847088822E+002          9.4165143054175076E+000          9.4048986170831324E+000         -7.0966265235136561E-001         -1.8539462737811604E-001         -9.8999999999999986E+001          9.8975883931769111E+054 
         1.3110918084503338E+000          2.4851049612117254E+001          4.7907301313630336E+002          4.8027132766395272E+002          9.4219474638001017E+000          9.4111987098994678E+000         -7.1323444428214633E-001         -1.8785617423942819E-001         -9.8999999999999986E+001          9.8933062936617754E+054 
         1.3148665382379330E+000          2.4888728343097732E+001          4.7852697300801782E+002          4.7951363964794746E+002          9.4352880632930329E+000          9.4264122890241637E+000         -7.1540689438070770E-001         -1.9452285211668202E-001         -9.8999999999999986E+001          9.8829322811287226E+054 
         1.3231228363204259E+000          2.4971528746470259E+001          4.7732832335757593E+002          4.7790145104284051E+002          9.4648187635695677E+000          9.4596306962931767E+000         -7.1700543614124601E-001         -2.0975546336721174E-001         -9.8999999999999986E+001          9.8614950979491192E+054 
         1.3293471941994495E+000          2.5034759475621303E+001          4.7643342973450763E+002          4.7673112862997840E+002          9.4875378223399558E+000          9.4848303148851318E+000         -7.1780124183982774E-001         -2.2243410605750757E-001         -9.8999999999999986E+001          9.8473543628201935E+054 
         1.3344789045280336E+000          2.5086930947145664E+001          4.7569723466509788E+002          4.7578066921880333E+002          9.5063337557818421E+000          9.5055720071835736E+000         -7.1852602928926368E-001         -2.3507631525214132E-001         -9.8999999999999986E+001          9.8360401474645664E+054 
         1.3467098672718212E+000          2.5213296846766866E+001          4.7397543461336011E+002          4.7361022656686953E+002          9.5521531227273737E+000          9.5555179935821126E+000         -7.1998976709749896E-001         -2.7238864409094010E-001         -9.8999999999999986E+001          9.8139480879943492E+054 
         1.3573255311035242E+000          2.5328096954807144E+001          4.7255935624974978E+002          4.7189598571868652E+002          9.5942556881254077E+000          9.6004158802247908E+000         -7.2129654208787297E-001         -3.1993223177469987E-001         -9.8999999999999986E+001          9.8056930355066172E+054 
         1.3632527173286657E+000          2.5394512939454600E+001          4.7180400322475913E+002          4.7101081809806868E+002          9.6188033113552649E+000          9.6262011528544758E+000         -7.2205556261305648E-001         -3.6277988488450080E-001         -9.8999999999999986E+001          9.8059071575617978E+054 
         1.3663174466235752E+000          2.5429484560351828E+001          4.7142188658576498E+002          4.7057361542426042E+002          9.6317890291458390E+000          9.6397184308021515E+000         -7.2238015165787339E-001         -3.9789194731217470E-001         -9.8999999999999986E+001          9.8073202170471546E+054 
         1.3678388162700890E+000          2.5446960642743733E+001          4.7123323962537410E+002          4.7036118825306534E+002          9.6382954066309789E+000          9.6464561759169865E+000         -7.2255285187619167E-001         -4.2545429413117419E-001         -9.8999999999999986E+001          9.8082654020503305E+054 
         1.3686265775354358E+000          2.5456010333723764E+001          4.7113532384811811E+002          4.7025180222603927E+002          9.6416684767523453E+000          9.6499413479116889E+000         -7.2259288543611111E-001         -4.4653444366210465E-001         -9.8999999999999986E+001          9.8087612776363746E+054 
         1.3690677465752039E+000          2.5461064778833247E+001          4.7108022522115232E+002          4.7019040570505626E+002          9.6435528857577459E+000          9.6518874131167376E+000         -7.2263456784441693E-001         -4.6225001355225998E-001         -9.8999999999999986E+001          9.8090142656536676E+054 
         1.3693465946466270E+000          2.5464249298259954E+001          4.7104518135412974E+002          4.7015147770852559E+002          9.6447405251710485E+000          9.6531131383553319E+000         -7.2266772657356337E-001         -4.7441792623508733E-001         -9.8999999999999986E+001          9.8091550611176324E+054 
         1.3695699422551544E+000          2.5466791014107123E+001          4.7101691510729319E+002          4.7012018517148135E+002          9.6456887745291180E+000          9.6540911096018274E+000         -7.2272400168470663E-001         -4.8557543394245384E-001         -9.8999999999999986E+001          9.8092508812330822E+054 
         1.3700384979143392E+000          2.5472093307793628E+001          4.7095698666449181E+002          4.7005412472666922E+002          9.6476677510262956E+000          9.6561304370747241E+000         -7.2279936812447387E-001         -5.1249292347844777E-001         -9.8999999999999986E+001          9.8093952661808949E+054 
         1.3708354768798838E+000          2.5480941771182920E+001          4.7085130505092388E+002          4.6993941668800028E+002          9.6509758322704631E+000          9.6595280967890194E+000         -7.2296558310591974E-001         -5.6081923919218835E-001         -9.8999999999999986E+001          9.8093160077799210E+054 
         1.3715681012894223E+000          2.5488774776209457E+001          4.7074711697389120E+002          4.6983013112994985E+002          9.6539177203814237E+000          9.6625223885116540E+000         -7.2306302479163398E-001         -6.0613947399009482E-001         -9.8999999999999986E+001          9.8086676720221377E+054 
         1.3721295775338547E+000          2.5494550274485867E+001          4.7066119440999364E+002          4.6974420699049460E+002          9.6561044067288595E+000          9.6647126121272038E+000         -7.2308920718925085E-001         -6.3961125101754668E-001         -9.8999999999999986E+001          9.8077355755890794E+054 
         1.3723289591912546E+000          2.5496553483233981E+001          4.7062928848861264E+002          4.6971336484073737E+002          9.6568678313630869E+000          9.6654673000082134E+000         -7.2310598343539212E-001         -6.5083805444975307E-001         -9.8999999999999986E+001          9.8073134965255595E+054 
         1.3724492148839813E+000          2.5497751886561456E+001          4.7060976840425468E+002          4.6969468558299661E+002          9.6573255012198853E+000          9.6659178283373581E+000         -7.2311201492818367E-001         -6.5741490735683372E-001         -9.8999999999999986E+001          9.8070402071174700E+054 
         1.3725437595337080E+000          2.5498689554090554E+001          4.7059426510941853E+002          4.6967999494027339E+002          9.6576843217605539E+000          9.6662696097163749E+000         -7.2313805016857524E-001         -6.6242075518076737E-001         -9.8999999999999986E+001          9.8068167594633208E+054 
         1.3726259674796997E+000          2.5499501808214095E+001          4.7058064319432066E+002          4.6966725328492589E+002          9.6579959770627237E+000          9.6665735128122527E+000         -7.2313609144950730E-001         -6.6657897671102040E-001         -9.8999999999999986E+001          9.8066166488957576E+054 
         1.3727012565333963E+000          2.5500243376358885E+001          4.7056809779276455E+002          4.6965557104329525E+002          9.6582807898033778E+000          9.6668506897532875E+000         -7.2314075292878899E-001         -6.7031821113197032E-001         -9.8999999999999986E+001          9.8064289653549787E+054 
         1.3727725444928340E+000          2.5500943622755386E+001          4.7055612867750750E+002          4.6964453198411212E+002          9.6585502719038416E+000          9.6671118819281912E+000         -7.2317934899812697E-001         -6.7365017568702268E-001         -9.8999999999999986E+001          9.8062476275958025E+054 
         1.3728415277621444E+000          2.5501619698436084E+001          4.7054447310529491E+002          4.6963386900544134E+002          9.6588108965031658E+000          9.6673636139612409E+000         -7.2317731906646066E-001         -6.7674957493788068E-001         -9.8999999999999986E+001          9.8060692518008436E+054 
         1.3729123935027108E+000          2.5502312691808363E+001          4.7053241065369480E+002          4.6962294973145771E+002          9.6590786332826770E+000          9.6676210545395751E+000         -7.2319334949591374E-001         -6.7978897685163175E-001         -9.8999999999999986E+001          9.8058831110629954E+054 
         1.3730046695655085E+000          2.5503212980561763E+001          4.7051660739781278E+002          4.6960875495688549E+002          9.6594270376766698E+000          9.6679549238546851E+000         -7.2320173915715258E-001         -6.8348593481336750E-001         -9.8999999999999986E+001          9.8056368137017187E+054 
         1.3730917925837987E+000          2.5504061067083811E+001          4.7050161746437988E+002          4.6959535474437007E+002          9.6597555904583299E+000          9.6682690838136569E+000         -7.2319935873611807E-001         -6.8677018514876298E-001         -9.8999999999999986E+001          9.8054006397076001E+054 
         1.3731768322961677E+000          2.5504887119718816E+001          4.7048685358732678E+002          4.6958234616294277E+002          9.6600765791941114E+000          9.6685741094201703E+000         -7.2320761224174812E-001         -6.8980550838477561E-001         -9.8999999999999986E+001          9.8051668125788836E+054 
         1.3732608343770598E+000          2.5505701624614350E+001          4.7047220670263289E+002          4.6956950871597576E+002          9.6603934507850937E+000          9.6688745007533807E+000         -7.2326335318935742E-001         -6.9271195836183397E-001         -9.8999999999999986E+001          9.8049330831820342E+054 
         1.3733727644112972E+000          2.5506784750015775E+001          4.7045255206770526E+002          4.6955246641392790E+002          9.6608157946583670E+000          9.6692729904236092E+000         -7.2325004581027164E-001         -6.9640717927285900E-001         -9.8999999999999986E+001          9.8046175704485874E+054 
         1.3734811565696914E+000          2.5507831580107528E+001          4.7043343137983084E+002          4.6953597986909710E+002          9.6612245008174149E+000          9.6696576117115214E+000         -7.2327309121873096E-001         -6.9971205316709861E-001         -9.8999999999999986E+001          9.8043081850983725E+054 
         1.3736094314116893E+000          2.5509068054023274E+001          4.7041061894801794E+002          4.6951657312563106E+002          9.6617086328599058E+000          9.6701105260118307E+000         -7.2330260113057687E-001         -7.0297256536257591E-001         -9.8999999999999986E+001          9.8039376244119024E+054 
         1.3737841703840488E+000          2.5510749170119549E+001          4.7037929318068535E+002          4.6949028036265867E+002          9.6623687567667211E+000          9.6707244144886531E+000         -7.2334446645602846E-001         -7.0625799281352830E-001         -9.8999999999999986E+001          9.8034268748120739E+054 
         1.3740837123899916E+000          2.5513625854652798E+001          4.7032544102909947E+002          4.6944520658138367E+002          9.6634991372034698E+000          9.6717740925891693E+000         -7.2341148606348527E-001         -7.0957603241186651E-001         -9.8999999999999986E+001          9.8025421597421191E+054 
         1.3744994559767674E+000          2.5517612370018391E+001          4.7025063528870152E+002          4.6938255592442738E+002          9.6650656016644767E+000          9.6732287579357106E+000         -7.2348873671133074E-001         -7.1205049109317475E-001         -9.8999999999999986E+001          9.8013038877286921E+054 
         1.3751014950718470E+000          2.5523378496609187E+001          4.7014329366573310E+002          4.6929074540427126E+002          9.6673217650046777E+000          9.6753423829483829E+000         -7.2361561599513424E-001         -7.1468698154403487E-001         -9.8999999999999986E+001          9.7995006577145143E+054 
         1.3758104329041876E+000          2.5530159743871497E+001          4.7001900711635739E+002          4.6918042083328902E+002          9.6699549526059734E+000          9.6778482860911499E+000         -7.2370672537988801E-001         -7.1742651007027092E-001         -9.8999999999999986E+001          9.7973648697216919E+054 
         1.3766875070069600E+000          2.5538538708864074E+001          4.6986769212152717E+002          4.6904142873091439E+002          9.6731854238164168E+000          9.6809677239955025E+000         -7.2390844126026133E-001         -7.1966106164500254E-001         -9.8999999999999986E+001          9.7947088443566958E+054 
         1.3784414697321425E+000          2.5555270681330583E+001          4.6956916646883411E+002          4.6875962164924687E+002          9.6795993781961496E+000          9.6872339260350042E+000         -7.2420819183393859E-001         -7.2177327617534481E-001         -9.8999999999999986E+001          9.7893729786103224E+054 
         1.3827432566580278E+000          2.5596215937704574E+001          4.6884696415844212E+002          4.6806136907823310E+002          9.6952157338067195E+000          9.7026475402775834E+000         -7.2486116968657022E-001         -7.2335017196095441E-001         -9.8999999999999986E+001          9.7762350880718690E+054 
         1.3930335904452757E+000          2.5693738590294380E+001          4.6714113461134241E+002          4.6638955120917177E+002          9.7323034716361558E+000          9.7394664369876587E+000         -7.2625428816130089E-001         -7.2515578849615292E-001         -9.8999999999999986E+001          9.7447167755571156E+054 
         1.4052213272736238E+000          2.5808526491774824E+001          4.6515350816024068E+002          4.6441491536073335E+002          9.7758300687181858E+000          9.7829308131335413E+000         -7.2806865762220729E-001         -7.2653362210249306E-001         -9.8999999999999986E+001          9.7073198444940576E+054 
         1.4186132186909461E+000          2.5933808068145368E+001          4.6299992016398949E+002          4.6226303719632170E+002          9.8232762925315527E+000          9.8304281129355875E+000         -7.3000908733738734E-001         -7.2799613245142425E-001         -9.8999999999999986E+001          9.6662259378882064E+054 
         1.4319740870140907E+000          2.6057938663436143E+001          4.6088349487776554E+002          4.6013379692091627E+002          9.8702154797258022E+000          9.8775602052230003E+000         -7.3199614532138313E-001         -7.2992481755226235E-001         -9.8999999999999986E+001          9.6252559097341229E+054 
         1.4450849168576814E+000          2.6178938627521301E+001          4.5883493273048981E+002          4.5806418000048922E+002          9.9159271607393951E+000          9.9235472933239439E+000         -7.3379215611906834E-001         -7.3168822788794752E-001         -9.8999999999999986E+001          9.5851193806621952E+054 
         1.4590085067060918E+000          2.6306603192291824E+001          4.5668908074978793E+002          4.5588858454009409E+002          9.9641167472744954E+000          9.9721071965625736E+000         -7.3629397273084640E-001         -7.3367649445139549E-001         -9.8999999999999986E+001          9.5426243095106082E+054 
         1.4734132827193156E+000          2.6437802159271580E+001          4.5449708153379345E+002          4.5366560303853072E+002          1.0013635149760665E+001          1.0022016803319190E+001         -7.3868762319248049E-001         -7.3555662106420039E-001         -9.8999999999999986E+001          9.4988361883646751E+054 
         1.4880432286095775E+000          2.6570188634478288E+001          4.5230110584924017E+002          4.5143571144188212E+002          1.0063584876431936E+001          1.0072395035416632E+001         -7.4120472483870725E-001         -7.3785876846519249E-001         -9.8999999999999986E+001          9.4546163126453642E+054 
         1.5028135265148692E+000          2.6702989625330982E+001          4.5010511281381918E+002          4.4922198039190158E+002          1.0113771001995582E+001          1.0122850985167030E+001         -7.4476015763867565E-001         -7.3982530186546902E-001         -9.8999999999999986E+001          9.4102571785464666E+054 
         1.5179502350807932E+000          2.6838224344342667E+001          4.4788201510133536E+002          4.4698629913292177E+002          1.0164903157286995E+001          1.0174205278066706E+001         -7.4836064038385253E-001         -7.4267011550872664E-001         -9.8999999999999986E+001          9.3651259104699019E+054 
         1.5310853880841582E+000          2.6954896211544238E+001          4.4596668647305916E+002          4.4508139140823903E+002          1.0209126850970714E+001          1.0218400306142954E+001         -7.5168056815118944E-001         -7.4457332541537335E-001         -9.8999999999999986E+001          9.3262578403265359E+054 
         1.5383373592177152E+000          2.7019052557234652E+001          4.4491077172102320E+002          4.4404758001953951E+002          1.0233531345354674E+001          1.0242616094929080E+001         -7.5329394713683839E-001         -7.4545513324299439E-001         -9.8999999999999986E+001          9.3049313206277723E+054 
         1.5419760908890425E+000          2.7051175879200954E+001          4.4438126900663889E+002          4.4353373309414553E+002          1.0245775356797587E+001          1.0254716434355183E+001         -7.5397987416656032E-001         -7.4608879563067199E-001         -9.8999999999999986E+001          9.2942679265862064E+054 
         1.5441608755956433E+000          2.7070442067331786E+001          4.4406417786831543E+002          4.4322603069943898E+002          1.0253118963897620E+001          1.0261973522923794E+001         -7.5438904529159490E-001         -7.4655132128574431E-001         -9.8999999999999986E+001          9.2878775540817801E+054 
         1.5461000357072370E+000          2.7087528639854792E+001          4.4378321542079811E+002          4.4295347561178454E+002          1.0259632316881595E+001          1.0268409064815131E+001         -7.5473324439328282E-001         -7.4690903084357929E-001         -9.8999999999999986E+001          9.2822129844994908E+054 
         1.5503462900019729E+000          2.7124898995609424E+001          4.4317034838672527E+002          4.4235765774040340E+002          1.0273871066435904E+001          1.0282491082596019E+001         -7.5569314679884536E-001         -7.4802985058935001E-001         -9.8999999999999986E+001          9.2698328298145850E+054 
         1.5605669297975762E+000          2.7214599792066146E+001          4.4170826808742703E+002          4.4092936027862766E+002          1.0308012448820728E+001          1.0316328603413567E+001         -7.5787774409531061E-001         -7.5040936091162047E-001         -9.8999999999999986E+001          9.2401705346588999E+054 
         1.5720917900641922E+000          2.7315336264410881E+001          4.4008242878752242E+002          4.3932784934717239E+002          1.0346283676336167E+001          1.0354399581420930E+001         -7.6066677525495086E-001         -7.5301446116103943E-001         -9.8999999999999986E+001          9.2069651653632918E+054 
         1.5828124492795534E+000          2.7408658533202694E+001          4.3859218086877121E+002          4.3784583788403211E+002          1.0381662319027242E+001          1.0389744377771136E+001         -7.6355105034809478E-001         -7.5595332541029614E-001         -9.8999999999999986E+001          9.1763078880126863E+054 
         1.5930058340898183E+000          2.7497055622387979E+001          4.3719988122341084E+002          4.3643851199157649E+002          1.0415049895387977E+001          1.0423347768377125E+001         -7.6618662897523615E-001         -7.5850472204194741E-001         -9.8999999999999986E+001          9.1473710218108505E+054 
         1.6027859882623676E+000          2.7581570755665773E+001          4.3588493955125591E+002          4.3509137286555023E+002          1.0446872435422067E+001          1.0455574314975363E+001         -7.6906364437115282E-001         -7.6095457973465963E-001         -9.8999999999999986E+001          9.1198095200554260E+054 
         1.6122792291388639E+000          2.7663331846282851E+001          4.3462529505780196E+002          4.3378929845647394E+002          1.0477593642853360E+001          1.0486815085840535E+001         -7.7285018100093950E-001         -7.6299039938226287E-001         -9.8999999999999986E+001          9.0932475776991467E+054 
         1.6214544651340410E+000          2.7742100461494758E+001          4.3341798956987446E+002          4.3254128644565014E+002          1.0507188699498723E+001          1.0516914188290817E+001         -7.7717372510585059E-001         -7.6484541683233775E-001         -9.8999999999999986E+001          9.0677543609215671E+054 
         1.6296622237479241E+000          2.7812355080269668E+001          4.3234839142339206E+002          4.3143142614939501E+002          1.0533560587728228E+001          1.0543784206019886E+001         -7.8176158717532818E-001         -7.6678494445295542E-001         -9.8999999999999986E+001          9.0450985798042095E+054 
         1.6361331846870639E+000          2.7867605579101756E+001          4.3151277384722044E+002          4.3055991694512085E+002          1.0554274991788994E+001          1.0564940964977943E+001         -7.8635907988389886E-001         -7.6845004052439225E-001         -9.8999999999999986E+001          9.0273347681128283E+054 
         1.6405396708979851E+000          2.7905159775130254E+001          4.3094792553229979E+002          4.2996784268768630E+002          1.0568337921058093E+001          1.0579338199628799E+001         -7.9026057113584025E-001         -7.6947133974169235E-001         -9.8999999999999986E+001          9.0152869953618847E+054 
         1.6421676868693340E+000          2.7919020370975321E+001          4.3074060885609447E+002          4.2974885881755290E+002          1.0573518998306833E+001          1.0584661273778011E+001         -7.9202169669054312E-001         -7.6979938029521233E-001         -9.8999999999999986E+001          9.0108457835104760E+054 
         1.6429993999424726E+000          2.7926098433922235E+001          4.3063495727514282E+002          4.2963695847776302E+002          1.0576163086092150E+001          1.0587381245010052E+001         -7.9305882836410402E-001         -7.6999200696906689E-001         -9.8999999999999986E+001          9.0085788890829637E+054 
         1.6437770102698137E+000          2.7932714265142334E+001          4.3053635988918109E+002          4.2953229919486148E+002          1.0578633225661790E+001          1.0589924865976609E+001         -7.9413522182551044E-001         -7.7013059339341006E-001         -9.8999999999999986E+001          9.0064607008581680E+054 
         1.6444809075103215E+000          2.7938701450227686E+001          4.3044735832162945E+002          4.2943743119380167E+002          1.0580866480153821E+001          1.0592228957829725E+001         -7.9528196495772641E-001         -7.7028949993585571E-001         -9.8999999999999986E+001          9.0045443380741895E+054 
         1.6454348779395231E+000          2.7946813391141681E+001          4.3032710871740670E+002          4.2930866806571328E+002          1.0583889054142709E+001          1.0595353962748506E+001         -7.9716566600095051E-001         -7.7060520155296608E-001         -9.8999999999999986E+001          9.0019486652928662E+054 
